id,tier,handed,core,enchant,is_artefact_component,is_final_item,requires_artefact,offhand_family
T5_2H_HOLYSTAFF_HELL@3,5,2H,HOLYSTAFF_HELL,3,False,True,True,
T5_2H_HOLYSTAFF_HELL@4,5,2H,HOLYSTAFF_HELL,4,False,True,True,
T6_2H_HOLYSTAFF_HELL,6,2H,HOLYSTAFF_HELL,0,False,True,True,
T6_2H_HOLYSTAFF_HELL@1,6,2H,HOLYSTAFF_HELL,1,False,True,True,
T6_2H_HOLYSTAFF_HELL@2,6,2H,HOLYSTAFF_HELL,2,False,True,True,
T6_2H_HOLYSTAFF_HELL@3,6,2H,HOLYSTAFF_HELL,3,False,True,True,
T6_2H_HOLYSTAFF_HELL@4,6,2H,HOLYSTAFF_HELL,4,False,True,True,
T7_2H_HOLYSTAFF_HELL,7,2H,HOLYSTAFF_HELL,0,False,True,True,
T7_2H_HOLYSTAFF_HELL@1,7,2H,HOLYSTAFF_HELL,1,False,True,True,
T7_2H_HOLYSTAFF_HELL@2,7,2H,HOLYSTAFF_HELL,2,False,True,True,
T7_2H_HOLYSTAFF_HELL@3,7,2H,HOLYSTAFF_HELL,3,False,True,True,
T7_2H_HOLYSTAFF_HELL@4,7,2H,HOLYSTAFF_HELL,4,False,True,True,
T8_2H_HOLYSTAFF_HELL,8,2H,HOLYSTAFF_HELL,0,False,True,True,
T8_2H_HOLYSTAFF_HELL@1,8,2H,HOLYSTAFF_HELL,1,False,True,True,
T8_2H_HOLYSTAFF_HELL@2,8,2H,HOLYSTAFF_HELL,2,False,True,True,
T8_2H_HOLYSTAFF_HELL@3,8,2H,HOLYSTAFF_HELL,3,False,True,True,
T8_2H_HOLYSTAFF_HELL@4,8,2H,HOLYSTAFF_HELL,4,False,True,True,
T4_2H_HOLYSTAFF_UNDEAD,4,2H,HOLYSTAFF_UNDEAD,0,False,True,True,
T4_2H_HOLYSTAFF_UNDEAD@1,4,2H,HOLYSTAFF_UNDEAD,1,False,True,True,
T4_2H_HOLYSTAFF_UNDEAD@2,4,2H,HOLYSTAFF_UNDEAD,2,False,True,True,
T4_2H_HOLYSTAFF_UNDEAD@3,4,2H,HOLYSTAFF_UNDEAD,3,False,True,True,
T4_2H_HOLYSTAFF_UNDEAD@4,4,2H,HOLYSTAFF_UNDEAD,4,False,True,True,
T5_2H_HOLYSTAFF_UNDEAD,5,2H,HOLYSTAFF_UNDEAD,0,False,True,True,
T5_2H_HOLYSTAFF_UNDEAD@1,5,2H,HOLYSTAFF_UNDEAD,1,False,True,True,
T5_2H_HOLYSTAFF_UNDEAD@2,5,2H,HOLYSTAFF_UNDEAD,2,False,True,True,
T5_2H_HOLYSTAFF_UNDEAD@3,5,2H,HOLYSTAFF_UNDEAD,3,False,True,True,
T5_2H_HOLYSTAFF_UNDEAD@4,5,2H,HOLYSTAFF_UNDEAD,4,False,True,True,
T6_2H_HOLYSTAFF_UNDEAD,6,2H,HOLYSTAFF_UNDEAD,0,False,True,True,
T6_2H_HOLYSTAFF_UNDEAD@1,6,2H,HOLYSTAFF_UNDEAD,1,False,True,True,
T6_2H_HOLYSTAFF_UNDEAD@2,6,2H,HOLYSTAFF_UNDEAD,2,False,True,True,
T6_2H_HOLYSTAFF_UNDEAD@3,6,2H,HOLYSTAFF_UNDEAD,3,False,True,True,
T6_2H_HOLYSTAFF_UNDEAD@4,6,2H,HOLYSTAFF_UNDEAD,4,False,True,True,
T7_2H_HOLYSTAFF_UNDEAD,7,2H,HOLYSTAFF_UNDEAD,0,False,True,True,
T7_2H_HOLYSTAFF_UNDEAD@1,7,2H,HOLYSTAFF_UNDEAD,1,False,True,True,
T7_2H_HOLYSTAFF_UNDEAD@2,7,2H,HOLYSTAFF_UNDEAD,2,False,True,True,
T7_2H_HOLYSTAFF_UNDEAD@3,7,2H,HOLYSTAFF_UNDEAD,3,False,True,True,
T7_2H_HOLYSTAFF_UNDEAD@4,7,2H,HOLYSTAFF_UNDEAD,4,False,True,True,
T8_2H_HOLYSTAFF_UNDEAD,8,2H,HOLYSTAFF_UNDEAD,0,False,True,True,
T8_2H_HOLYSTAFF_UNDEAD@1,8,2H,HOLYSTAFF_UNDEAD,1,False,True,True,
T8_2H_HOLYSTAFF_UNDEAD@2,8,2H,HOLYSTAFF_UNDEAD,2,False,True,True,
T8_2H_HOLYSTAFF_UNDEAD@3,8,2H,HOLYSTAFF_UNDEAD,3,False,True,True,
T8_2H_HOLYSTAFF_UNDEAD@4,8,2H,HOLYSTAFF_UNDEAD,4,False,True,True,
T4_MAIN_HOLYSTAFF_AVALON,4,MAIN,HOLYSTAFF_AVALON,0,False,True,True,
T4_MAIN_HOLYSTAFF_AVALON@1,4,MAIN,HOLYSTAFF_AVALON,1,False,True,True,
T4_MAIN_HOLYSTAFF_AVALON@2,4,MAIN,HOLYSTAFF_AVALON,2,False,True,True,
T4_MAIN_HOLYSTAFF_AVALON@3,4,MAIN,HOLYSTAFF_AVALON,3,False,True,True,
T4_MAIN_HOLYSTAFF_AVALON@4,4,MAIN,HOLYSTAFF_AVALON,4,False,True,True,
T5_MAIN_HOLYSTAFF_AVALON,5,MAIN,HOLYSTAFF_AVALON,0,False,True,True,
T5_MAIN_HOLYSTAFF_AVALON@1,5,MAIN,HOLYSTAFF_AVALON,1,False,True,True,
T5_MAIN_HOLYSTAFF_AVALON@2,5,MAIN,HOLYSTAFF_AVALON,2,False,True,True,
T5_MAIN_HOLYSTAFF_AVALON@3,5,MAIN,HOLYSTAFF_AVALON,3,False,True,True,
T5_MAIN_HOLYSTAFF_AVALON@4,5,MAIN,HOLYSTAFF_AVALON,4,False,True,True,
T6_MAIN_HOLYSTAFF_AVALON,6,MAIN,HOLYSTAFF_AVALON,0,False,True,True,
T6_MAIN_HOLYSTAFF_AVALON@1,6,MAIN,HOLYSTAFF_AVALON,1,False,True,True,
T6_MAIN_HOLYSTAFF_AVALON@2,6,MAIN,HOLYSTAFF_AVALON,2,False,True,True,
T6_MAIN_HOLYSTAFF_AVALON@3,6,MAIN,HOLYSTAFF_AVALON,3,False,True,True,
T6_MAIN_HOLYSTAFF_AVALON@4,6,MAIN,HOLYSTAFF_AVALON,4,False,True,True,
T7_MAIN_HOLYSTAFF_AVALON,7,MAIN,HOLYSTAFF_AVALON,0,False,True,True,
T7_MAIN_HOLYSTAFF_AVALON@1,7,MAIN,HOLYSTAFF_AVALON,1,False,True,True,
T7_MAIN_HOLYSTAFF_AVALON@2,7,MAIN,HOLYSTAFF_AVALON,2,False,True,True,
T7_MAIN_HOLYSTAFF_AVALON@3,7,MAIN,HOLYSTAFF_AVALON,3,False,True,True,
T7_MAIN_HOLYSTAFF_AVALON@4,7,MAIN,HOLYSTAFF_AVALON,4,False,True,True,
T8_MAIN_HOLYSTAFF_AVALON,8,MAIN,HOLYSTAFF_AVALON,0,False,True,True,
T8_MAIN_HOLYSTAFF_AVALON@1,8,MAIN,HOLYSTAFF_AVALON,1,False,True,True,
T8_MAIN_HOLYSTAFF_AVALON@2,8,MAIN,HOLYSTAFF_AVALON,2,False,True,True,
T8_MAIN_HOLYSTAFF_AVALON@3,8,MAIN,HOLYSTAFF_AVALON,3,False,True,True,
T8_MAIN_HOLYSTAFF_AVALON@4,8,MAIN,HOLYSTAFF_AVALON,4,False,True,True,
T4_2H_HOLYSTAFF_CRYSTAL,4,2H,HOLYSTAFF_CRYSTAL,0,False,True,True,
T4_2H_HOLYSTAFF_CRYSTAL@1,4,2H,HOLYSTAFF_CRYSTAL,1,False,True,True,
T4_2H_HOLYSTAFF_CRYSTAL@2,4,2H,HOLYSTAFF_CRYSTAL,2,False,True,True,
T4_2H_HOLYSTAFF_CRYSTAL@3,4,2H,HOLYSTAFF_CRYSTAL,3,False,True,True,
T4_2H_HOLYSTAFF_CRYSTAL@4,4,2H,HOLYSTAFF_CRYSTAL,4,False,True,True,
T5_2H_HOLYSTAFF_CRYSTAL,5,2H,HOLYSTAFF_CRYSTAL,0,False,True,True,
T5_2H_HOLYSTAFF_CRYSTAL@1,5,2H,HOLYSTAFF_CRYSTAL,1,False,True,True,
T5_2H_HOLYSTAFF_CRYSTAL@2,5,2H,HOLYSTAFF_CRYSTAL,2,False,True,True,
T5_2H_HOLYSTAFF_CRYSTAL@3,5,2H,HOLYSTAFF_CRYSTAL,3,False,True,True,
T5_2H_HOLYSTAFF_CRYSTAL@4,5,2H,HOLYSTAFF_CRYSTAL,4,False,True,True,
T6_2H_HOLYSTAFF_CRYSTAL,6,2H,HOLYSTAFF_CRYSTAL,0,False,True,True,
T6_2H_HOLYSTAFF_CRYSTAL@1,6,2H,HOLYSTAFF_CRYSTAL,1,False,True,True,
T6_2H_HOLYSTAFF_CRYSTAL@2,6,2H,HOLYSTAFF_CRYSTAL,2,False,True,True,
T6_2H_HOLYSTAFF_CRYSTAL@3,6,2H,HOLYSTAFF_CRYSTAL,3,False,True,True,
T6_2H_HOLYSTAFF_CRYSTAL@4,6,2H,HOLYSTAFF_CRYSTAL,4,False,True,True,
T7_2H_HOLYSTAFF_CRYSTAL,7,2H,HOLYSTAFF_CRYSTAL,0,False,True,True,
T7_2H_HOLYSTAFF_CRYSTAL@1,7,2H,HOLYSTAFF_CRYSTAL,1,False,True,True,
T7_2H_HOLYSTAFF_CRYSTAL@2,7,2H,HOLYSTAFF_CRYSTAL,2,False,True,True,
T7_2H_HOLYSTAFF_CRYSTAL@3,7,2H,HOLYSTAFF_CRYSTAL,3,False,True,True,
T7_2H_HOLYSTAFF_CRYSTAL@4,7,2H,HOLYSTAFF_CRYSTAL,4,False,True,True,
T8_2H_HOLYSTAFF_CRYSTAL,8,2H,HOLYSTAFF_CRYSTAL,0,False,True,True,
T8_2H_HOLYSTAFF_CRYSTAL@1,8,2H,HOLYSTAFF_CRYSTAL,1,False,True,True,
T8_2H_HOLYSTAFF_CRYSTAL@2,8,2H,HOLYSTAFF_CRYSTAL,2,False,True,True,
T8_2H_HOLYSTAFF_CRYSTAL@3,8,2H,HOLYSTAFF_CRYSTAL,3,False,True,True,
T8_2H_HOLYSTAFF_CRYSTAL@4,8,2H,HOLYSTAFF_CRYSTAL,4,False,True,True,
T4_MAIN_NATURESTAFF,4,MAIN,NATURESTAFF,0,False,True,False,
T4_MAIN_NATURESTAFF@1,4,MAIN,NATURESTAFF,1,False,True,False,
T4_MAIN_NATURESTAFF@2,4,MAIN,NATURESTAFF,2,False,True,False,
T4_MAIN_NATURESTAFF@3,4,MAIN,NATURESTAFF,3,False,True,False,
T4_MAIN_NATURESTAFF@4,4,MAIN,NATURESTAFF,4,False,True,False,
T5_MAIN_NATURESTAFF,5,MAIN,NATURESTAFF,0,False,True,False,
T5_MAIN_NATURESTAFF@1,5,MAIN,NATURESTAFF,1,False,True,False,
T5_MAIN_NATURESTAFF@2,5,MAIN,NATURESTAFF,2,False,True,False,
T5_MAIN_NATURESTAFF@3,5,MAIN,NATURESTAFF,3,False,True,False,
T5_MAIN_NATURESTAFF@4,5,MAIN,NATURESTAFF,4,False,True,False,
T6_MAIN_NATURESTAFF,6,MAIN,NATURESTAFF,0,False,True,False,
T6_MAIN_NATURESTAFF@1,6,MAIN,NATURESTAFF,1,False,True,False,
T6_MAIN_NATURESTAFF@2,6,MAIN,NATURESTAFF,2,False,True,False,
T6_MAIN_NATURESTAFF@3,6,MAIN,NATURESTAFF,3,False,True,False,
T6_MAIN_NATURESTAFF@4,6,MAIN,NATURESTAFF,4,False,True,False,
T7_MAIN_NATURESTAFF,7,MAIN,NATURESTAFF,0,False,True,False,
T7_MAIN_NATURESTAFF@1,7,MAIN,NATURESTAFF,1,False,True,False,
T7_MAIN_NATURESTAFF@2,7,MAIN,NATURESTAFF,2,False,True,False,
T7_MAIN_NATURESTAFF@3,7,MAIN,NATURESTAFF,3,False,True,False,
T7_MAIN_NATURESTAFF@4,7,MAIN,NATURESTAFF,4,False,True,False,
T8_MAIN_NATURESTAFF,8,MAIN,NATURESTAFF,0,False,True,False,
T8_MAIN_NATURESTAFF@1,8,MAIN,NATURESTAFF,1,False,True,False,
T8_MAIN_NATURESTAFF@2,8,MAIN,NATURESTAFF,2,False,True,False,
T8_MAIN_NATURESTAFF@3,8,MAIN,NATURESTAFF,3,False,True,False,
T8_MAIN_NATURESTAFF@4,8,MAIN,NATURESTAFF,4,False,True,False,
T4_2H_NATURESTAFF,4,2H,NATURESTAFF,0,False,True,False,
T4_2H_NATURESTAFF@1,4,2H,NATURESTAFF,1,False,True,False,
T4_2H_NATURESTAFF@2,4,2H,NATURESTAFF,2,False,True,False,
T4_2H_NATURESTAFF@3,4,2H,NATURESTAFF,3,False,True,False,
T4_2H_NATURESTAFF@4,4,2H,NATURESTAFF,4,False,True,False,
T5_2H_NATURESTAFF,5,2H,NATURESTAFF,0,False,True,False,
T5_2H_NATURESTAFF@1,5,2H,NATURESTAFF,1,False,True,False,
T5_2H_NATURESTAFF@2,5,2H,NATURESTAFF,2,False,True,False,
T5_2H_NATURESTAFF@3,5,2H,NATURESTAFF,3,False,True,False,
T5_2H_NATURESTAFF@4,5,2H,NATURESTAFF,4,False,True,False,
T6_2H_NATURESTAFF,6,2H,NATURESTAFF,0,False,True,False,
T6_2H_NATURESTAFF@1,6,2H,NATURESTAFF,1,False,True,False,
T6_2H_NATURESTAFF@2,6,2H,NATURESTAFF,2,False,True,False,
T6_2H_NATURESTAFF@3,6,2H,NATURESTAFF,3,False,True,False,
T6_2H_NATURESTAFF@4,6,2H,NATURESTAFF,4,False,True,False,
T7_2H_NATURESTAFF,7,2H,NATURESTAFF,0,False,True,False,
T7_2H_NATURESTAFF@1,7,2H,NATURESTAFF,1,False,True,False,
T7_2H_NATURESTAFF@2,7,2H,NATURESTAFF,2,False,True,False,
T7_2H_NATURESTAFF@3,7,2H,NATURESTAFF,3,False,True,False,
T7_2H_NATURESTAFF@4,7,2H,NATURESTAFF,4,False,True,False,
T8_2H_NATURESTAFF,8,2H,NATURESTAFF,0,False,True,False,
T8_2H_NATURESTAFF@1,8,2H,NATURESTAFF,1,False,True,False,
T8_2H_NATURESTAFF@2,8,2H,NATURESTAFF,2,False,True,False,
T8_2H_NATURESTAFF@3,8,2H,NATURESTAFF,3,False,True,False,
T8_2H_NATURESTAFF@4,8,2H,NATURESTAFF,4,False,True,False,
T4_2H_WILDSTAFF,4,2H,WILDSTAFF,0,False,True,False,
T4_2H_WILDSTAFF@1,4,2H,WILDSTAFF,1,False,True,False,
T4_2H_WILDSTAFF@2,4,2H,WILDSTAFF,2,False,True,False,
T4_2H_WILDSTAFF@3,4,2H,WILDSTAFF,3,False,True,False,
T4_2H_WILDSTAFF@4,4,2H,WILDSTAFF,4,False,True,False,
T5_2H_WILDSTAFF,5,2H,WILDSTAFF,0,False,True,False,
T5_2H_WILDSTAFF@1,5,2H,WILDSTAFF,1,False,True,False,
T5_2H_WILDSTAFF@2,5,2H,WILDSTAFF,2,False,True,False,
T5_2H_WILDSTAFF@3,5,2H,WILDSTAFF,3,False,True,False,
T5_2H_WILDSTAFF@4,5,2H,WILDSTAFF,4,False,True,False,
T6_2H_WILDSTAFF,6,2H,WILDSTAFF,0,False,True,False,
T6_2H_WILDSTAFF@1,6,2H,WILDSTAFF,1,False,True,False,
T6_2H_WILDSTAFF@2,6,2H,WILDSTAFF,2,False,True,False,
T6_2H_WILDSTAFF@3,6,2H,WILDSTAFF,3,False,True,False,
T6_2H_WILDSTAFF@4,6,2H,WILDSTAFF,4,False,True,False,
T7_2H_WILDSTAFF,7,2H,WILDSTAFF,0,False,True,False,
T7_2H_WILDSTAFF@1,7,2H,WILDSTAFF,1,False,True,False,
T7_2H_WILDSTAFF@2,7,2H,WILDSTAFF,2,False,True,False,
T7_2H_WILDSTAFF@3,7,2H,WILDSTAFF,3,False,True,False,
T7_2H_WILDSTAFF@4,7,2H,WILDSTAFF,4,False,True,False,
T8_2H_WILDSTAFF,8,2H,WILDSTAFF,0,False,True,False,
T8_2H_WILDSTAFF@1,8,2H,WILDSTAFF,1,False,True,False,
T8_2H_WILDSTAFF@2,8,2H,WILDSTAFF,2,False,True,False,
T8_2H_WILDSTAFF@3,8,2H,WILDSTAFF,3,False,True,False,
T8_2H_WILDSTAFF@4,8,2H,WILDSTAFF,4,False,True,False,
T4_MAIN_NATURESTAFF_KEEPER,4,MAIN,NATURESTAFF_KEEPER,0,False,True,True,
T4_MAIN_NATURESTAFF_KEEPER@1,4,MAIN,NATURESTAFF_KEEPER,1,False,True,True,
T4_MAIN_NATURESTAFF_KEEPER@2,4,MAIN,NATURESTAFF_KEEPER,2,False,True,True,
T4_MAIN_NATURESTAFF_KEEPER@3,4,MAIN,NATURESTAFF_KEEPER,3,False,True,True,
T4_MAIN_NATURESTAFF_KEEPER@4,4,MAIN,NATURESTAFF_KEEPER,4,False,True,True,
T5_MAIN_NATURESTAFF_KEEPER,5,MAIN,NATURESTAFF_KEEPER,0,False,True,True,
T5_MAIN_NATURESTAFF_KEEPER@1,5,MAIN,NATURESTAFF_KEEPER,1,False,True,True,
T5_MAIN_NATURESTAFF_KEEPER@2,5,MAIN,NATURESTAFF_KEEPER,2,False,True,True,
T5_MAIN_NATURESTAFF_KEEPER@3,5,MAIN,NATURESTAFF_KEEPER,3,False,True,True,
T5_MAIN_NATURESTAFF_KEEPER@4,5,MAIN,NATURESTAFF_KEEPER,4,False,True,True,
T6_MAIN_NATURESTAFF_KEEPER,6,MAIN,NATURESTAFF_KEEPER,0,False,True,True,
T6_MAIN_NATURESTAFF_KEEPER@1,6,MAIN,NATURESTAFF_KEEPER,1,False,True,True,
T6_MAIN_NATURESTAFF_KEEPER@2,6,MAIN,NATURESTAFF_KEEPER,2,False,True,True,
T6_MAIN_NATURESTAFF_KEEPER@3,6,MAIN,NATURESTAFF_KEEPER,3,False,True,True,
T6_MAIN_NATURESTAFF_KEEPER@4,6,MAIN,NATURESTAFF_KEEPER,4,False,True,True,
T7_MAIN_NATURESTAFF_KEEPER,7,MAIN,NATURESTAFF_KEEPER,0,False,True,True,
T7_MAIN_NATURESTAFF_KEEPER@1,7,MAIN,NATURESTAFF_KEEPER,1,False,True,True,
T7_MAIN_NATURESTAFF_KEEPER@2,7,MAIN,NATURESTAFF_KEEPER,2,False,True,True,
T7_MAIN_NATURESTAFF_KEEPER@3,7,MAIN,NATURESTAFF_KEEPER,3,False,True,True,
T7_MAIN_NATURESTAFF_KEEPER@4,7,MAIN,NATURESTAFF_KEEPER,4,False,True,True,
T8_MAIN_NATURESTAFF_KEEPER,8,MAIN,NATURESTAFF_KEEPER,0,False,True,True,
T8_MAIN_NATURESTAFF_KEEPER@1,8,MAIN,NATURESTAFF_KEEPER,1,False,True,True,
T8_MAIN_NATURESTAFF_KEEPER@2,8,MAIN,NATURESTAFF_KEEPER,2,False,True,True,
T8_MAIN_NATURESTAFF_KEEPER@3,8,MAIN,NATURESTAFF_KEEPER,3,False,True,True,
T8_MAIN_NATURESTAFF_KEEPER@4,8,MAIN,NATURESTAFF_KEEPER,4,False,True,True,
T4_2H_NATURESTAFF_HELL,4,2H,NATURESTAFF_HELL,0,False,True,True,
T4_2H_NATURESTAFF_HELL@1,4,2H,NATURESTAFF_HELL,1,False,True,True,
T4_2H_NATURESTAFF_HELL@2,4,2H,NATURESTAFF_HELL,2,False,True,True,
T4_2H_NATURESTAFF_HELL@3,4,2H,NATURESTAFF_HELL,3,False,True,True,
T4_2H_NATURESTAFF_HELL@4,4,2H,NATURESTAFF_HELL,4,False,True,True,
T5_2H_NATURESTAFF_HELL,5,2H,NATURESTAFF_HELL,0,False,True,True,
T5_2H_NATURESTAFF_HELL@1,5,2H,NATURESTAFF_HELL,1,False,True,True,
T5_2H_NATURESTAFF_HELL@2,5,2H,NATURESTAFF_HELL,2,False,True,True,
T5_2H_NATURESTAFF_HELL@3,5,2H,NATURESTAFF_HELL,3,False,True,True,
T5_2H_NATURESTAFF_HELL@4,5,2H,NATURESTAFF_HELL,4,False,True,True,
T6_2H_NATURESTAFF_HELL,6,2H,NATURESTAFF_HELL,0,False,True,True,
T6_2H_NATURESTAFF_HELL@1,6,2H,NATURESTAFF_HELL,1,False,True,True,
T6_2H_NATURESTAFF_HELL@2,6,2H,NATURESTAFF_HELL,2,False,True,True,
T6_2H_NATURESTAFF_HELL@3,6,2H,NATURESTAFF_HELL,3,False,True,True,
T6_2H_NATURESTAFF_HELL@4,6,2H,NATURESTAFF_HELL,4,False,True,True,
T7_2H_NATURESTAFF_HELL,7,2H,NATURESTAFF_HELL,0,False,True,True,
T7_2H_NATURESTAFF_HELL@1,7,2H,NATURESTAFF_HELL,1,False,True,True,
T7_2H_NATURESTAFF_HELL@2,7,2H,NATURESTAFF_HELL,2,False,True,True,
T7_2H_NATURESTAFF_HELL@3,7,2H,NATURESTAFF_HELL,3,False,True,True,
T7_2H_NATURESTAFF_HELL@4,7,2H,NATURESTAFF_HELL,4,False,True,True,
T8_2H_NATURESTAFF_HELL,8,2H,NATURESTAFF_HELL,0,False,True,True,
T8_2H_NATURESTAFF_HELL@1,8,2H,NATURESTAFF_HELL,1,False,True,True,
T8_2H_NATURESTAFF_HELL@2,8,2H,NATURESTAFF_HELL,2,False,True,True,
T8_2H_NATURESTAFF_HELL@3,8,2H,NATURESTAFF_HELL,3,False,True,True,
T8_2H_NATURESTAFF_HELL@4,8,2H,NATURESTAFF_HELL,4,False,True,True,
T4_2H_NATURESTAFF_KEEPER,4,2H,NATURESTAFF_KEEPER,0,False,True,True,
T4_2H_NATURESTAFF_KEEPER@1,4,2H,NATURESTAFF_KEEPER,1,False,True,True,
T4_2H_NATURESTAFF_KEEPER@2,4,2H,NATURESTAFF_KEEPER,2,False,True,True,
T4_2H_NATURESTAFF_KEEPER@3,4,2H,NATURESTAFF_KEEPER,3,False,True,True,
T4_2H_NATURESTAFF_KEEPER@4,4,2H,NATURESTAFF_KEEPER,4,False,True,True,
T5_2H_NATURESTAFF_KEEPER,5,2H,NATURESTAFF_KEEPER,0,False,True,True,
T5_2H_NATURESTAFF_KEEPER@1,5,2H,NATURESTAFF_KEEPER,1,False,True,True,
T5_2H_NATURESTAFF_KEEPER@2,5,2H,NATURESTAFF_KEEPER,2,False,True,True,
T5_2H_NATURESTAFF_KEEPER@3,5,2H,NATURESTAFF_KEEPER,3,False,True,True,
T5_2H_NATURESTAFF_KEEPER@4,5,2H,NATURESTAFF_KEEPER,4,False,True,True,
T6_2H_NATURESTAFF_KEEPER,6,2H,NATURESTAFF_KEEPER,0,False,True,True,
T6_2H_NATURESTAFF_KEEPER@1,6,2H,NATURESTAFF_KEEPER,1,False,True,True,
T6_2H_NATURESTAFF_KEEPER@2,6,2H,NATURESTAFF_KEEPER,2,False,True,True,
T6_2H_NATURESTAFF_KEEPER@3,6,2H,NATURESTAFF_KEEPER,3,False,True,True,
T6_2H_NATURESTAFF_KEEPER@4,6,2H,NATURESTAFF_KEEPER,4,False,True,True,
T7_2H_NATURESTAFF_KEEPER,7,2H,NATURESTAFF_KEEPER,0,False,True,True,
T7_2H_NATURESTAFF_KEEPER@1,7,2H,NATURESTAFF_KEEPER,1,False,True,True,
T7_2H_NATURESTAFF_KEEPER@2,7,2H,NATURESTAFF_KEEPER,2,False,True,True,
T7_2H_NATURESTAFF_KEEPER@3,7,2H,NATURESTAFF_KEEPER,3,False,True,True,
T7_2H_NATURESTAFF_KEEPER@4,7,2H,NATURESTAFF_KEEPER,4,False,True,True,
T8_2H_NATURESTAFF_KEEPER,8,2H,NATURESTAFF_KEEPER,0,False,True,True,
T8_2H_NATURESTAFF_KEEPER@1,8,2H,NATURESTAFF_KEEPER,1,False,True,True,
T8_2H_NATURESTAFF_KEEPER@2,8,2H,NATURESTAFF_KEEPER,2,False,True,True,
T8_2H_NATURESTAFF_KEEPER@3,8,2H,NATURESTAFF_KEEPER,3,False,True,True,
T8_2H_NATURESTAFF_KEEPER@4,8,2H,NATURESTAFF_KEEPER,4,False,True,True,
T4_MAIN_NATURESTAFF_AVALON,4,MAIN,NATURESTAFF_AVALON,0,False,True,True,
T4_MAIN_NATURESTAFF_AVALON@1,4,MAIN,NATURESTAFF_AVALON,1,False,True,True,
T4_MAIN_NATURESTAFF_AVALON@2,4,MAIN,NATURESTAFF_AVALON,2,False,True,True,
T4_MAIN_NATURESTAFF_AVALON@3,4,MAIN,NATURESTAFF_AVALON,3,False,True,True,
T4_MAIN_NATURESTAFF_AVALON@4,4,MAIN,NATURESTAFF_AVALON,4,False,True,True,
T5_MAIN_NATURESTAFF_AVALON,5,MAIN,NATURESTAFF_AVALON,0,False,True,True,
T5_MAIN_NATURESTAFF_AVALON@1,5,MAIN,NATURESTAFF_AVALON,1,False,True,True,
T5_MAIN_NATURESTAFF_AVALON@2,5,MAIN,NATURESTAFF_AVALON,2,False,True,True,
T5_MAIN_NATURESTAFF_AVALON@3,5,MAIN,NATURESTAFF_AVALON,3,False,True,True,
T5_MAIN_NATURESTAFF_AVALON@4,5,MAIN,NATURESTAFF_AVALON,4,False,True,True,
T6_MAIN_NATURESTAFF_AVALON,6,MAIN,NATURESTAFF_AVALON,0,False,True,True,
T6_MAIN_NATURESTAFF_AVALON@1,6,MAIN,NATURESTAFF_AVALON,1,False,True,True,
T6_MAIN_NATURESTAFF_AVALON@2,6,MAIN,NATURESTAFF_AVALON,2,False,True,True,
T6_MAIN_NATURESTAFF_AVALON@3,6,MAIN,NATURESTAFF_AVALON,3,False,True,True,
T6_MAIN_NATURESTAFF_AVALON@4,6,MAIN,NATURESTAFF_AVALON,4,False,True,True,
T7_MAIN_NATURESTAFF_AVALON,7,MAIN,NATURESTAFF_AVALON,0,False,True,True,
T7_MAIN_NATURESTAFF_AVALON@1,7,MAIN,NATURESTAFF_AVALON,1,False,True,True,
T7_MAIN_NATURESTAFF_AVALON@2,7,MAIN,NATURESTAFF_AVALON,2,False,True,True,
T7_MAIN_NATURESTAFF_AVALON@3,7,MAIN,NATURESTAFF_AVALON,3,False,True,True,
T7_MAIN_NATURESTAFF_AVALON@4,7,MAIN,NATURESTAFF_AVALON,4,False,True,True,
T8_MAIN_NATURESTAFF_AVALON,8,MAIN,NATURESTAFF_AVALON,0,False,True,True,
T8_MAIN_NATURESTAFF_AVALON@1,8,MAIN,NATURESTAFF_AVALON,1,False,True,True,
T8_MAIN_NATURESTAFF_AVALON@2,8,MAIN,NATURESTAFF_AVALON,2,False,True,True,
T8_MAIN_NATURESTAFF_AVALON@3,8,MAIN,NATURESTAFF_AVALON,3,False,True,True,
T8_MAIN_NATURESTAFF_AVALON@4,8,MAIN,NATURESTAFF_AVALON,4,False,True,True,
T4_MAIN_NATURESTAFF_CRYSTAL,4,MAIN,NATURESTAFF_CRYSTAL,0,False,True,True,
T4_MAIN_NATURESTAFF_CRYSTAL@1,4,MAIN,NATURESTAFF_CRYSTAL,1,False,True,True,
T4_MAIN_NATURESTAFF_CRYSTAL@2,4,MAIN,NATURESTAFF_CRYSTAL,2,False,True,True,
T4_MAIN_NATURESTAFF_CRYSTAL@3,4,MAIN,NATURESTAFF_CRYSTAL,3,False,True,True,
T4_MAIN_NATURESTAFF_CRYSTAL@4,4,MAIN,NATURESTAFF_CRYSTAL,4,False,True,True,
T5_MAIN_NATURESTAFF_CRYSTAL,5,MAIN,NATURESTAFF_CRYSTAL,0,False,True,True,
T5_MAIN_NATURESTAFF_CRYSTAL@1,5,MAIN,NATURESTAFF_CRYSTAL,1,False,True,True,
T5_MAIN_NATURESTAFF_CRYSTAL@2,5,MAIN,NATURESTAFF_CRYSTAL,2,False,True,True,
T5_MAIN_NATURESTAFF_CRYSTAL@3,5,MAIN,NATURESTAFF_CRYSTAL,3,False,True,True,
T5_MAIN_NATURESTAFF_CRYSTAL@4,5,MAIN,NATURESTAFF_CRYSTAL,4,False,True,True,
